theta_o,Lambert,ON,QON,footnoteQON,fujiiQON,FON,EON,GGX,MRM
-71.9999,0.31831,0.29315,0.307238,0.311706,0.295458,0.288914,0.289817,0.000300267,0.000170505
-70.9999,0.31831,0.29318,0.307238,0.311706,0.295577,0.289033,0.289986,0.00029791,0.000163512
-69.9999,0.31831,0.293241,0.307238,0.311706,0.295702,0.289159,0.290161,0.000296624,0.000157316
-68.9999,0.31831,0.29333,0.307238,0.311706,0.295833,0.289291,0.290342,0.000296291,0.000151805
-67.9999,0.31831,0.293444,0.307238,0.311706,0.295971,0.289428,0.290528,0.00029682,0.000146889
-66.9999,0.31831,0.29358,0.307238,0.311706,0.296114,0.289572,0.29072,0.000298131,0.000142494
-65.9999,0.31831,0.293736,0.307238,0.311706,0.296263,0.289722,0.290917,0.000300161,0.000138558
-64.9999,0.31831,0.293912,0.307238,0.311706,0.296419,0.289878,0.29112,0.000302854,0.00013503
-63.9999,0.31831,0.294104,0.307238,0.311706,0.29658,0.29004,0.291328,0.000306162,0.000131864
-62.9999,0.31831,0.294311,0.307238,0.311706,0.296747,0.290208,0.291541,0.000310044,0.000129026
-61.9999,0.31831,0.294533,0.307238,0.311706,0.29692,0.290382,0.29176,0.000314462,0.000126482
-60.9999,0.31831,0.294767,0.307238,0.311706,0.297099,0.290561,0.291983,0.00031938,0.000124207
-59.9999,0.31831,0.295013,0.307238,0.311706,0.297283,0.290746,0.292212,0.000324766,0.000122177
-58.9999,0.31831,0.29527,0.307238,0.311706,0.297473,0.290937,0.292445,0.000330588,0.000120371
-57.9999,0.31831,0.295536,0.307238,0.311706,0.297669,0.291133,0.292683,0.000336813,0.000118774
-56.9999,0.31831,0.295812,0.307238,0.311706,0.29787,0.291336,0.292926,0.000343409,0.000117369
-55.9999,0.31831,0.296096,0.307238,0.311706,0.298077,0.291543,0.293173,0.000350344,0.000116143
-54.9999,0.31831,0.296388,0.307238,0.311706,0.298289,0.291756,0.293425,0.000357582,0.000115086
-53.9999,0.31831,0.296687,0.307238,0.311706,0.298507,0.291974,0.293682,0.000365087,0.000114188
-52.9999,0.31831,0.296992,0.307238,0.311706,0.29873,0.292198,0.293942,0.00037282,0.000113439
-51.9999,0.31831,0.297303,0.307238,0.311706,0.298958,0.292427,0.294207,0.000380739,0.000112833
-50.9999,0.31831,0.29762,0.307238,0.311706,0.299191,0.292661,0.294476,0.000388802,0.000112363
-49.9999,0.31831,0.297941,0.307238,0.311706,0.299429,0.2929,0.294749,0.00039696,0.000112024
-48.9999,0.31831,0.298267,0.307238,0.311706,0.299672,0.293145,0.295026,0.000405165,0.00011181
-47.9999,0.31831,0.298597,0.307238,0.311706,0.29992,0.293394,0.295307,0.000413365,0.000111718
-46.9999,0.31831,0.298931,0.307238,0.311706,0.300174,0.293648,0.295591,0.000421505,0.000111745
-45.9999,0.31831,0.299269,0.307238,0.311706,0.300431,0.293907,0.29588,0.000429528,0.000111888
-44.9999,0.31831,0.299609,0.307238,0.311706,0.300694,0.29417,0.296172,0.000437376,0.000112144
-43.9999,0.31831,0.299953,0.307238,0.311706,0.300961,0.294438,0.296467,0.000444989,0.000112512
-42.9999,0.31831,0.300299,0.307238,0.311706,0.301233,0.294711,0.296766,0.000452307,0.00011299
-41.9999,0.31831,0.300647,0.307238,0.311706,0.301509,0.294988,0.297069,0.000459269,0.000113577
-40.9999,0.31831,0.300998,0.307238,0.311706,0.30179,0.29527,0.297374,0.000465815,0.000114274
-39.9999,0.31831,0.30135,0.307238,0.311706,0.302074,0.295556,0.297683,0.000471888,0.000115079
-38.9999,0.31831,0.301704,0.307238,0.311706,0.302363,0.295846,0.297995,0.000477431,0.000115994
-37.9999,0.31831,0.302059,0.307238,0.311706,0.302657,0.29614,0.29831,0.000482391,0.000117018
-36.9999,0.31831,0.302416,0.307238,0.311706,0.302954,0.296439,0.298629,0.00048672,0.000118153
-35.9999,0.31831,0.302774,0.307238,0.311706,0.303255,0.296741,0.29895,0.000490374,0.0001194
-34.9999,0.31831,0.303133,0.307238,0.311706,0.30356,0.297047,0.299274,0.000493315,0.00012076
-33.9999,0.31831,0.303493,0.307238,0.311706,0.303869,0.297357,0.2996,0.000495511,0.000122236
-32.9999,0.31831,0.303853,0.307238,0.311706,0.304181,0.297671,0.29993,0.000496938,0.000123828
-31.9999,0.31831,0.304214,0.307238,0.311706,0.304497,0.297988,0.300262,0.000497576,0.00012554
-30.9999,0.31831,0.304576,0.307238,0.311706,0.304816,0.298308,0.300596,0.000497416,0.000127375
-29.9999,0.31831,0.304937,0.307238,0.311706,0.305139,0.298632,0.300933,0.000496456,0.000129334
-28.9999,0.31831,0.3053,0.307238,0.311706,0.305465,0.29896,0.301273,0.000494701,0.000131422
-27.9999,0.31831,0.305662,0.307238,0.311706,0.305794,0.29929,0.301615,0.000492163,0.000133642
-26.9999,0.31831,0.306025,0.307238,0.311706,0.306126,0.299624,0.301959,0.000488862,0.000135996
-25.9999,0.31831,0.306387,0.307238,0.311706,0.306462,0.29996,0.302305,0.000484825,0.00013849
-24.9999,0.31831,0.30675,0.307238,0.311706,0.3068,0.3003,0.302654,0.000480084,0.000141128
-23.9999,0.31831,0.307113,0.307238,0.311706,0.307141,0.300642,0.303005,0.000474678,0.000143913
-22.9999,0.31831,0.307476,0.307238,0.311706,0.307484,0.300987,0.303357,0.00046865,0.00014685
-21.9999,0.31831,0.307838,0.307238,0.311706,0.30783,0.301334,0.303712,0.000462045,0.000149944
-20.9999,0.31831,0.308201,0.307238,0.311706,0.308179,0.301684,0.304068,0.000454914,0.0001532
-19.9999,0.31831,0.308563,0.307238,0.311706,0.308529,0.302036,0.304426,0.00044731,0.000156624
-18.9999,0.31831,0.308926,0.307238,0.311706,0.308883,0.302391,0.304786,0.000439284,0.000160219
-17.9999,0.31831,0.309288,0.307238,0.311706,0.309238,0.302747,0.305148,0.000430891,0.000163993
-16.9999,0.31831,0.309651,0.307238,0.311706,0.309595,0.303106,0.305511,0.000422184,0.000167949
-15.9999,0.31831,0.310013,0.307238,0.311706,0.309954,0.303467,0.305876,0.000413217,0.000172095
-14.9999,0.31831,0.310376,0.307238,0.311706,0.310315,0.303829,0.306242,0.00040404,0.000176435
-13.9999,0.31831,0.310738,0.307238,0.311706,0.310678,0.304193,0.306609,0.000394704,0.000180975
-12.9999,0.31831,0.311101,0.307238,0.311706,0.311042,0.304559,0.306977,0.000385256,0.000185721
-11.9999,0.31831,0.311464,0.307238,0.311706,0.311408,0.304926,0.307347,0.000375739,0.000190679
-10.9999,0.31831,0.311827,0.307238,0.311706,0.311775,0.305294,0.307718,0.000366195,0.000195853
-9.9999,0.31831,0.312191,0.307238,0.311706,0.312143,0.305664,0.308089,0.000356664,0.000201248
-8.9999,0.31831,0.312555,0.307238,0.311706,0.312513,0.306035,0.308462,0.000347179,0.00020687
-7.9999,0.31831,0.312919,0.307238,0.311706,0.312883,0.306407,0.308835,0.000337774,0.000212722
-6.9999,0.31831,0.313284,0.307238,0.311706,0.313254,0.30678,0.30921,0.000328475,0.00021881
-5.9999,0.31831,0.31365,0.307238,0.311706,0.313627,0.307153,0.309584,0.00031931,0.000225135
-4.9999,0.31831,0.314017,0.307238,0.311706,0.313999,0.307528,0.309959,0.000310299,0.0002317
-3.9999,0.31831,0.314385,0.307238,0.311706,0.314373,0.307902,0.310335,0.000301463,0.000238507
-2.9999,0.31831,0.314754,0.307238,0.311706,0.314747,0.308278,0.310711,0.000292817,0.000245557
-1.9999,0.31831,0.315124,0.307238,0.311706,0.315121,0.308653,0.311087,0.000284375,0.000252849
-0.999901,0.31831,0.315496,0.307238,0.311706,0.315495,0.309029,0.311463,0.00027615,0.000260382
9.91821e-005,0.31831,0.31587,0.307238,0.311706,0.31587,0.309405,0.311839,0.000268149,0.000268151
1.0001,0.31831,0.316244,0.307612,0.312081,0.316245,0.309782,0.312215,0.00026038,0.000276151
2.0001,0.31831,0.316617,0.307987,0.312456,0.316619,0.310158,0.312591,0.000252848,0.000284377
3.0001,0.31831,0.31699,0.308363,0.312831,0.316995,0.310535,0.312968,0.000245556,0.000292818
4.0001,0.31831,0.317362,0.308739,0.313207,0.317371,0.310912,0.313345,0.000238506,0.000301464
5.0001,0.31831,0.317734,0.309115,0.313584,0.317748,0.31129,0.313722,0.000231699,0.000310301
6.0001,0.31831,0.318107,0.309494,0.313962,0.318126,0.31167,0.314101,0.000225133,0.000319311
7.0001,0.31831,0.31848,0.309873,0.314342,0.318505,0.312051,0.314481,0.000218808,0.000328477
8.0001,0.31831,0.318853,0.310254,0.314723,0.318886,0.312434,0.314862,0.000212721,0.000337775
9.0001,0.31831,0.319228,0.310637,0.315106,0.319269,0.312818,0.315245,0.000206869,0.000347181
10.0001,0.31831,0.319603,0.311022,0.315491,0.319654,0.313205,0.31563,0.000201247,0.000356666
11.0001,0.31831,0.319981,0.31141,0.315878,0.320042,0.313594,0.316017,0.000195852,0.000366197
12.0001,0.31831,0.32036,0.3118,0.316268,0.320432,0.313985,0.316406,0.000190678,0.000375741
13.0001,0.31831,0.320741,0.312193,0.316661,0.320825,0.31438,0.316798,0.00018572,0.000385258
14.0001,0.31831,0.321125,0.312589,0.317057,0.321221,0.314777,0.317193,0.000180974,0.000394706
15.0001,0.31831,0.321511,0.312989,0.317457,0.321621,0.315179,0.317591,0.000176434,0.000404042
16.0001,0.31831,0.321901,0.313392,0.31786,0.322024,0.315584,0.317993,0.000172094,0.000413219
17.0001,0.31831,0.322294,0.313799,0.318268,0.322432,0.315993,0.318398,0.000167949,0.000422186
18.0001,0.31831,0.32269,0.314211,0.31868,0.322843,0.316406,0.318807,0.000163992,0.000430892
19.0001,0.31831,0.323091,0.314628,0.319096,0.32326,0.316824,0.31922,0.000160218,0.000439285
20.0001,0.31831,0.323497,0.315049,0.319518,0.323682,0.317247,0.319638,0.000156623,0.000447311
21.0001,0.31831,0.323907,0.315476,0.319945,0.324109,0.317676,0.32006,0.0001532,0.000454916
22.0001,0.31831,0.324323,0.315909,0.320378,0.324541,0.318111,0.320488,0.000149944,0.000462047
23.0001,0.31831,0.324744,0.316348,0.320816,0.32498,0.318551,0.320922,0.000146849,0.000468651
24.0001,0.31831,0.325172,0.316793,0.321262,0.325426,0.318998,0.321361,0.000143912,0.000474679
25.0001,0.31831,0.325606,0.317246,0.321714,0.325878,0.319452,0.321807,0.000141127,0.000480085
26.0001,0.31831,0.326048,0.317706,0.322174,0.326338,0.319914,0.322259,0.00013849,0.000484826
27.0001,0.31831,0.326497,0.318173,0.322642,0.326806,0.320384,0.322719,0.000135996,0.000488862
28.0001,0.31831,0.326955,0.318649,0.323118,0.327282,0.320862,0.323186,0.000133641,0.000492163
29.0001,0.31831,0.327421,0.319134,0.323603,0.327767,0.321349,0.323662,0.000131422,0.000494701
30.0001,0.31831,0.327897,0.319629,0.324098,0.328261,0.321845,0.324146,0.000129334,0.000496456
31.0001,0.31831,0.328384,0.320134,0.324602,0.328766,0.322352,0.324639,0.000127374,0.000497416
32.0001,0.31831,0.328881,0.320649,0.325117,0.329281,0.322869,0.325143,0.00012554,0.000497576
33.0001,0.31831,0.32939,0.321176,0.325644,0.329808,0.323398,0.325656,0.000123828,0.000496937
34.0001,0.31831,0.329911,0.321714,0.326183,0.330346,0.323938,0.326181,0.000122235,0.000495511
35.0001,0.31831,0.330445,0.322266,0.326734,0.330898,0.324492,0.326718,0.00012076,0.000493315
36.0001,0.31831,0.330994,0.322831,0.3273,0.331463,0.325059,0.327268,0.0001194,0.000490374
37.0001,0.31831,0.331558,0.323411,0.327879,0.332043,0.325641,0.327831,0.000118153,0.000486719
38.0001,0.31831,0.332138,0.324006,0.328474,0.332638,0.326239,0.328409,0.000117018,0.00048239
39.0001,0.31831,0.332735,0.324618,0.329086,0.33325,0.326853,0.329002,0.000115994,0.00047743
40.0001,0.31831,0.333351,0.325247,0.329715,0.333879,0.327485,0.329612,0.000115079,0.000471887
41.0001,0.31831,0.333987,0.325895,0.330363,0.334527,0.328135,0.330239,0.000114274,0.000465814
42.0001,0.31831,0.334644,0.326562,0.331031,0.335195,0.328805,0.330886,0.000113577,0.000459268
43.0001,0.31831,0.335323,0.327252,0.33172,0.335884,0.329497,0.331552,0.000112989,0.000452305
44.0001,0.31831,0.336028,0.327964,0.332432,0.336596,0.330212,0.332241,0.000112511,0.000444988
45.0001,0.31831,0.336758,0.3287,0.333169,0.337332,0.330951,0.332953,0.000112144,0.000437374
46.0001,0.31831,0.337516,0.329463,0.333931,0.338095,0.331717,0.33369,0.000111888,0.000429526
47.0001,0.31831,0.338304,0.330253,0.334722,0.338885,0.332511,0.334454,0.000111745,0.000421503
48.0001,0.31831,0.339125,0.331074,0.335543,0.339706,0.333335,0.335248,0.000111718,0.000413363
49.0001,0.31831,0.339981,0.331927,0.336396,0.340559,0.334191,0.336073,0.00011181,0.000405164
50.0001,0.31831,0.340875,0.332815,0.337284,0.341448,0.335083,0.336932,0.000112024,0.000396959
51.0001,0.31831,0.34181,0.333741,0.33821,0.342374,0.336012,0.337827,0.000112363,0.0003888
52.0001,0.31831,0.342788,0.334708,0.339177,0.34334,0.336983,0.338763,0.000112833,0.000380738
53.0001,0.31831,0.343815,0.335719,0.340188,0.344351,0.337998,0.339742,0.000113439,0.000372818
54.0001,0.31831,0.344893,0.336778,0.341247,0.34541,0.339061,0.340768,0.000114188,0.000365085
55.0001,0.31831,0.346028,0.337889,0.342358,0.346521,0.340176,0.341845,0.000115086,0.000357581
56.0001,0.31831,0.347224,0.339057,0.343525,0.347689,0.341349,0.342979,0.000116143,0.000350343
57.0001,0.31831,0.348488,0.340287,0.344755,0.348919,0.342583,0.344174,0.000117369,0.000343408
58.0001,0.31831,0.349825,0.341585,0.346053,0.350217,0.343886,0.345436,0.000118774,0.000336811
59.0001,0.31831,0.351243,0.342957,0.347425,0.351589,0.345264,0.346772,0.000120372,0.000330586
60.0001,0.31831,0.35275,0.344411,0.34888,0.353044,0.346724,0.34819,0.000122177,0.000324765
61.0001,0.31831,0.354355,0.345957,0.350425,0.354589,0.348275,0.349698,0.000124208,0.000319379
62.0001,0.31831,0.356069,0.347602,0.352071,0.356235,0.349927,0.351306,0.000126483,0.000314461
63.0001,0.31831,0.357903,0.34936,0.353828,0.357992,0.351692,0.353025,0.000129026,0.000310043
64.0001,0.31831,0.359871,0.351242,0.35571,0.359874,0.353581,0.354869,0.000131865,0.000306161
65.0001,0.31831,0.36199,0.353264,0.357732,0.361896,0.355611,0.356853,0.00013503,0.000302853
66.0001,0.31831,0.364278,0.355443,0.359911,0.364075,0.357798,0.358993,0.000138559,0.00030016
67.0001,0.31831,0.366756,0.3578,0.362268,0.366432,0.360165,0.361312,0.000142495,0.000298131
68.0001,0.31831,0.369451,0.360359,0.364827,0.368991,0.362734,0.363833,0.00014689,0.000296819
69.0001,0.31831,0.372393,0.363149,0.367617,0.371781,0.365535,0.366586,0.000151806,0.000296291
70.0001,0.31831,0.375618,0.366205,0.370673,0.374837,0.368603,0.369605,0.000157317,0.000296624
71.0001,0.31831,0.37917,0.369569,0.374037,0.378201,0.37198,0.372932,0.000163514,0.000297911
72.0001,0.31831,0.383103,0.373292,0.37776,0.381924,0.375717,0.37662,0.000170506,0.000300267
73.0001,0.31831,0.387484,0.377438,0.381906,0.38607,0.379879,0.380732,0.000178431,0.000303836
74.0001,0.31831,0.392393,0.382086,0.386554,0.390718,0.384545,0.385348,0.00018746,0.000308797
75.0001,0.31831,0.397936,0.387336,0.391805,0.395968,0.389816,0.390568,0.00019781,0.00031538
76.0001,0.31831,0.404245,0.393318,0.397787,0.401951,0.395822,0.396523,0.000209759,0.00032388
77.0001,0.31831,0.411494,0.400201,0.40467,0.408834,0.402732,0.403382,0.000223671,0.000334688
78.0001,0.31831,0.419914,0.40821,0.412679,0.416842,0.410772,0.411371,0.000240035,0.000348324
79.0001,0.31831,0.429818,0.417652,0.422121,0.426284,0.42025,0.420799,0.000259511,0.000365502
80.0001,0.31831,0.441643,0.428956,0.433424,0.437588,0.431598,0.432096,0.000283028,0.000387222
81.0001,0.31831,0.442711,0.429312,0.43378,0.437944,0.431956,0.432402,0.000311923,0.000414931
82.0001,0.31831,0.443824,0.429631,0.434099,0.438263,0.432276,0.432671,0.0003482,0.0004508
83.0001,0.31831,0.444997,0.429912,0.434381,0.438544,0.432558,0.432903,0.000395002,0.000498235
84.0001,0.31831,0.446246,0.430156,0.434625,0.438789,0.432803,0.433098,0.000457544,0.000562901
85.0001,0.31831,0.447596,0.430363,0.434832,0.438995,0.433011,0.433255,0.00054517,0.00065494
86.0001,0.31831,0.449076,0.430532,0.435001,0.439165,0.433181,0.433375,0.000676396,0.000794464
87.0001,0.31831,0.450723,0.430664,0.435133,0.439296,0.433313,0.433457,0.000893711,0.00102761
88.0001,0.31831,0.45259,0.430758,0.435227,0.43939,0.433408,0.433502,0.00131979,0.00148757
89.0001,0.31831,0.454746,0.430815,0.435283,0.439447,0.433464,0.433509,0.00249144,0.00275654
