theta_o,Lambert,ON,QON,footnoteQON,fujiiQON,FON,EON,GGX,MRM
-71.9999,0.31831,0.300048,0.307238,0.311706,0.301214,0.294692,0.298324,0.000390808,7.53156e-005
-70.9999,0.31831,0.300139,0.307238,0.311706,0.301299,0.294778,0.29861,0.000394118,7.32385e-005
-69.9999,0.31831,0.300236,0.307238,0.311706,0.301389,0.294868,0.298899,0.000398828,7.14558e-005
-68.9999,0.31831,0.300342,0.307238,0.311706,0.301483,0.294963,0.29919,0.000404872,6.993e-005
-67.9999,0.31831,0.300454,0.307238,0.311706,0.301582,0.295062,0.299484,0.00041221,6.86307e-005
-66.9999,0.31831,0.300574,0.307238,0.311706,0.301685,0.295165,0.29978,0.000420816,6.75331e-005
-65.9999,0.31831,0.300701,0.307238,0.311706,0.301792,0.295273,0.300079,0.000430679,6.66168e-005
-64.9999,0.31831,0.300836,0.307238,0.311706,0.301904,0.295385,0.300379,0.000441803,6.58651e-005
-63.9999,0.31831,0.300977,0.307238,0.311706,0.302019,0.295501,0.300681,0.000454198,6.52639e-005
-62.9999,0.31831,0.301125,0.307238,0.311706,0.302139,0.295621,0.300985,0.000467887,6.48019e-005
-61.9999,0.31831,0.30128,0.307238,0.311706,0.302264,0.295746,0.30129,0.000482896,6.44695e-005
-60.9999,0.31831,0.301441,0.307238,0.311706,0.302392,0.295875,0.301596,0.00049926,6.42588e-005
-59.9999,0.31831,0.30161,0.307238,0.311706,0.302524,0.296008,0.301903,0.000517017,6.41635e-005
-58.9999,0.31831,0.301784,0.307238,0.311706,0.302661,0.296145,0.302211,0.00053621,6.41784e-005
-57.9999,0.31831,0.301966,0.307238,0.311706,0.302801,0.296286,0.30252,0.000556884,6.42994e-005
-56.9999,0.31831,0.302153,0.307238,0.311706,0.302946,0.296431,0.302829,0.000579083,6.45233e-005
-55.9999,0.31831,0.302347,0.307238,0.311706,0.303094,0.29658,0.303138,0.000602854,6.48477e-005
-54.9999,0.31831,0.302547,0.307238,0.311706,0.303247,0.296733,0.303447,0.000628239,6.5271e-005
-53.9999,0.31831,0.302753,0.307238,0.311706,0.303403,0.29689,0.303756,0.000655277,6.57924e-005
-52.9999,0.31831,0.302965,0.307238,0.311706,0.303563,0.29705,0.304065,0.000684,6.64114e-005
-51.9999,0.31831,0.303183,0.307238,0.311706,0.303727,0.297215,0.304374,0.000714432,6.71285e-005
-50.9999,0.31831,0.303407,0.307238,0.311706,0.303894,0.297383,0.304682,0.000746585,6.79445e-005
-49.9999,0.31831,0.303637,0.307238,0.311706,0.304065,0.297554,0.30499,0.000780456,6.88607e-005
-48.9999,0.31831,0.303872,0.307238,0.311706,0.30424,0.29773,0.305297,0.000816025,6.98792e-005
-47.9999,0.31831,0.304112,0.307238,0.311706,0.304418,0.297909,0.305604,0.000853248,7.10024e-005
-46.9999,0.31831,0.304359,0.307238,0.311706,0.3046,0.298091,0.305909,0.000892055,7.22331e-005
-45.9999,0.31831,0.30461,0.307238,0.311706,0.304785,0.298277,0.306213,0.000932349,7.3575e-005
-44.9999,0.31831,0.304867,0.307238,0.311706,0.304973,0.298466,0.306517,0.000973994,7.5032e-005
-43.9999,0.31831,0.305054,0.307238,0.311706,0.305165,0.298659,0.306819,0.00101682,7.66086e-005
-42.9999,0.31831,0.305248,0.307238,0.311706,0.30536,0.298855,0.307121,0.00106061,7.83101e-005
-41.9999,0.31831,0.305448,0.307238,0.311706,0.305559,0.299054,0.307421,0.0011051,8.0142e-005
-40.9999,0.31831,0.305653,0.307238,0.311706,0.30576,0.299256,0.30772,0.00115,8.21107e-005
-39.9999,0.31831,0.305864,0.307238,0.311706,0.305965,0.299461,0.308017,0.00119493,8.42232e-005
-38.9999,0.31831,0.306079,0.307238,0.311706,0.306172,0.29967,0.308314,0.00123949,8.64871e-005
-37.9999,0.31831,0.306299,0.307238,0.311706,0.306383,0.299881,0.308609,0.00128324,8.89107e-005
-36.9999,0.31831,0.306522,0.307238,0.311706,0.306596,0.300095,0.308903,0.00132569,9.15032e-005
-35.9999,0.31831,0.306749,0.307238,0.311706,0.306812,0.300312,0.309195,0.00136629,9.42746e-005
-34.9999,0.31831,0.30698,0.307238,0.311706,0.307031,0.300532,0.309487,0.00140452,9.72357e-005
-33.9999,0.31831,0.307213,0.307238,0.311706,0.307253,0.300755,0.309777,0.00143979,0.000100398
-32.9999,0.31831,0.307449,0.307238,0.311706,0.307477,0.30098,0.310066,0.00147155,0.000103775
-31.9999,0.31831,0.307687,0.307238,0.311706,0.307704,0.301207,0.310353,0.00149926,0.00010738
-30.9999,0.31831,0.307928,0.307238,0.311706,0.307933,0.301438,0.31064,0.00152241,0.000111228
-29.9999,0.31831,0.308171,0.307238,0.311706,0.308165,0.30167,0.310925,0.00154054,0.000115335
-28.9999,0.31831,0.308415,0.307238,0.311706,0.308399,0.301905,0.311209,0.00155327,0.00011972
-27.9999,0.31831,0.308661,0.307238,0.311706,0.308635,0.302143,0.311493,0.00156031,0.000124401
-26.9999,0.31831,0.308908,0.307238,0.311706,0.308874,0.302382,0.311775,0.00156145,0.000129399
-25.9999,0.31831,0.309157,0.307238,0.311706,0.309115,0.302624,0.312056,0.0015566,0.000134736
-24.9999,0.31831,0.309407,0.307238,0.311706,0.309357,0.302867,0.312337,0.00154579,0.000140437
-23.9999,0.31831,0.309658,0.307238,0.311706,0.309602,0.303113,0.312616,0.00152915,0.000146527
-22.9999,0.31831,0.309909,0.307238,0.311706,0.309849,0.303361,0.312895,0.00150691,0.000153035
-21.9999,0.31831,0.310162,0.307238,0.311706,0.310097,0.30361,0.313173,0.00147942,0.000159991
-20.9999,0.31831,0.310415,0.307238,0.311706,0.310347,0.303861,0.313451,0.00144711,0.000167428
-19.9999,0.31831,0.310669,0.307238,0.311706,0.310599,0.304114,0.313728,0.00141046,0.000175382
-18.9999,0.31831,0.310924,0.307238,0.311706,0.310853,0.304369,0.314004,0.00137004,0.000183889
-17.9999,0.31831,0.311179,0.307238,0.311706,0.311108,0.304625,0.31428,0.00132641,0.000192992
-16.9999,0.31831,0.311435,0.307238,0.311706,0.311365,0.304882,0.314555,0.00128018,0.000202734
-15.9999,0.31831,0.311691,0.307238,0.311706,0.311622,0.305141,0.31483,0.00123195,0.000213162
-14.9999,0.31831,0.311947,0.307238,0.311706,0.311882,0.305401,0.315105,0.00118229,0.000224326
-13.9999,0.31831,0.312205,0.307238,0.311706,0.312142,0.305663,0.31538,0.00113175,0.00023628
-12.9999,0.31831,0.312462,0.307238,0.311706,0.312403,0.305925,0.315654,0.00108083,0.000249081
-11.9999,0.31831,0.31272,0.307238,0.311706,0.312666,0.306189,0.315928,0.00103001,0.000262789
-10.9999,0.31831,0.312978,0.307238,0.311706,0.31293,0.306454,0.316201,0.000979678,0.000277469
-9.9999,0.31831,0.313237,0.307238,0.311706,0.313194,0.306719,0.316475,0.000930195,0.000293187
-8.9999,0.31831,0.313497,0.307238,0.311706,0.313459,0.306985,0.316748,0.000881859,0.000310016
-7.9999,0.31831,0.313757,0.307238,0.311706,0.313725,0.307252,0.317021,0.000834913,0.000328028
-6.9999,0.31831,0.314018,0.307238,0.311706,0.313992,0.30752,0.317294,0.000789552,0.0003473
-5.9999,0.31831,0.314279,0.307238,0.311706,0.314259,0.307788,0.317566,0.000745923,0.00036791
-4.9999,0.31831,0.314542,0.307238,0.311706,0.314527,0.308057,0.317838,0.000704132,0.000389939
-3.9999,0.31831,0.314805,0.307238,0.311706,0.314795,0.308326,0.31811,0.000664248,0.000413467
-2.9999,0.31831,0.315069,0.307238,0.311706,0.315063,0.308596,0.318382,0.000626306,0.000438574
-1.9999,0.31831,0.315335,0.307238,0.311706,0.315332,0.308866,0.318653,0.000590316,0.000465337
-0.999901,0.31831,0.315602,0.307238,0.311706,0.315601,0.309135,0.318924,0.000556263,0.00049383
9.91821e-005,0.31831,0.31587,0.307238,0.311706,0.31587,0.309405,0.319194,0.000524115,0.000524122
1.0001,0.31831,0.316138,0.307507,0.311975,0.316139,0.309675,0.319464,0.000493825,0.00055627
2.0001,0.31831,0.316405,0.307776,0.312244,0.316408,0.309946,0.319733,0.000465332,0.000590323
3.0001,0.31831,0.316671,0.308045,0.312514,0.316678,0.310216,0.320002,0.000438569,0.000626313
4.0001,0.31831,0.316936,0.308315,0.312784,0.316948,0.310487,0.320271,0.000413463,0.000664255
5.0001,0.31831,0.3172,0.308586,0.313055,0.317218,0.310759,0.32054,0.000389935,0.00070414
6.0001,0.31831,0.317464,0.308857,0.313326,0.31749,0.311031,0.320809,0.000367906,0.000745931
7.0001,0.31831,0.317727,0.30913,0.313598,0.317762,0.311305,0.321078,0.000347296,0.000789561
8.0001,0.31831,0.31799,0.309404,0.313872,0.318036,0.31158,0.321348,0.000328024,0.000834922
9.0001,0.31831,0.318253,0.309679,0.314147,0.318311,0.311856,0.321618,0.000310012,0.000881868
10.0001,0.31831,0.318516,0.309955,0.314424,0.318587,0.312133,0.321889,0.000293184,0.000930205
11.0001,0.31831,0.318779,0.310233,0.314702,0.318865,0.312413,0.32216,0.000277466,0.000979688
12.0001,0.31831,0.319043,0.310513,0.314982,0.319146,0.312694,0.322432,0.000262786,0.00103002
13.0001,0.31831,0.319308,0.310796,0.315264,0.319428,0.312977,0.322705,0.000249078,0.00108084
14.0001,0.31831,0.319573,0.31108,0.315548,0.319712,0.313263,0.322979,0.000236278,0.00113176
15.0001,0.31831,0.31984,0.311367,0.315835,0.319999,0.313551,0.323254,0.000224324,0.0011823
16.0001,0.31831,0.320108,0.311657,0.316125,0.320289,0.313841,0.323531,0.00021316,0.00123196
17.0001,0.31831,0.320377,0.311949,0.316418,0.320581,0.314135,0.323808,0.000202732,0.00128019
18.0001,0.31831,0.320648,0.312245,0.316713,0.320877,0.314432,0.324087,0.00019299,0.00132642
19.0001,0.31831,0.320922,0.312544,0.317012,0.321176,0.314732,0.324367,0.000183888,0.00137004
20.0001,0.31831,0.321197,0.312847,0.317315,0.321479,0.315036,0.32465,0.00017538,0.00141047
21.0001,0.31831,0.321475,0.313153,0.317622,0.321785,0.315344,0.324933,0.000167427,0.00144711
22.0001,0.31831,0.321756,0.313464,0.317932,0.322096,0.315656,0.325219,0.00015999,0.00147943
23.0001,0.31831,0.32204,0.313779,0.318248,0.322411,0.315972,0.325507,0.000153034,0.00150691
24.0001,0.31831,0.322328,0.314099,0.318567,0.322731,0.316293,0.325796,0.000146526,0.00152915
25.0001,0.31831,0.322619,0.314424,0.318892,0.323056,0.316619,0.326089,0.000140436,0.00154579
26.0001,0.31831,0.322914,0.314754,0.319222,0.323386,0.316951,0.326383,0.000134735,0.00155661
27.0001,0.31831,0.323214,0.31509,0.319558,0.323722,0.317288,0.326681,0.000129398,0.00156145
28.0001,0.31831,0.323518,0.315432,0.3199,0.324064,0.317631,0.326981,0.0001244,0.00156031
29.0001,0.31831,0.323827,0.31578,0.320248,0.324412,0.317981,0.327285,0.000119719,0.00155327
30.0001,0.31831,0.324142,0.316135,0.320603,0.324767,0.318337,0.327592,0.000115335,0.00154054
31.0001,0.31831,0.324463,0.316497,0.320966,0.325129,0.318701,0.327903,0.000111227,0.0015224
32.0001,0.31831,0.324791,0.316867,0.321336,0.325499,0.319072,0.328218,0.000107379,0.00149925
33.0001,0.31831,0.325125,0.317245,0.321714,0.325877,0.319452,0.328538,0.000103774,0.00147154
34.0001,0.31831,0.325467,0.317632,0.322101,0.326264,0.31984,0.328862,0.000100398,0.00143978
35.0001,0.31831,0.325817,0.318028,0.322497,0.32666,0.320238,0.329192,9.7235e-005,0.00140451
36.0001,0.31831,0.326175,0.318434,0.322902,0.327066,0.320645,0.329528,9.4274e-005,0.00136629
37.0001,0.31831,0.326543,0.31885,0.323319,0.327482,0.321063,0.329871,9.15027e-005,0.00132568
38.0001,0.31831,0.32692,0.319278,0.323746,0.32791,0.321492,0.33022,8.89102e-005,0.00128324
39.0001,0.31831,0.327309,0.319717,0.324185,0.328349,0.321933,0.330577,8.64866e-005,0.00123949
40.0001,0.31831,0.327708,0.320168,0.324637,0.328801,0.322387,0.330943,8.42228e-005,0.00119492
41.0001,0.31831,0.32812,0.320634,0.325102,0.329266,0.322854,0.331317,8.21103e-005,0.00114999
42.0001,0.31831,0.328546,0.321113,0.325582,0.329745,0.323335,0.331702,8.01416e-005,0.0011051
43.0001,0.31831,0.328985,0.321608,0.326077,0.33024,0.323832,0.332098,7.83097e-005,0.0010606
44.0001,0.31831,0.32944,0.322119,0.326588,0.330751,0.324345,0.332505,7.66083e-005,0.00101681
45.0001,0.31831,0.329911,0.322648,0.327116,0.33128,0.324876,0.332926,7.50317e-005,0.000973986
46.0001,0.31831,0.330187,0.322915,0.327383,0.331547,0.325143,0.33308,7.35747e-005,0.000932341
47.0001,0.31831,0.33046,0.323176,0.327645,0.331809,0.325406,0.333224,7.22329e-005,0.000892047
48.0001,0.31831,0.330727,0.323433,0.327902,0.332066,0.325664,0.333359,7.10021e-005,0.00085324
49.0001,0.31831,0.330991,0.323685,0.328154,0.332318,0.325917,0.333485,6.9879e-005,0.000816017
50.0001,0.31831,0.33125,0.323932,0.328401,0.332565,0.326165,0.333601,6.88606e-005,0.000780449
51.0001,0.31831,0.331504,0.324174,0.328643,0.332807,0.326408,0.333708,6.79443e-005,0.000746578
52.0001,0.31831,0.331754,0.324411,0.32888,0.333043,0.326646,0.333805,6.71284e-005,0.000714426
53.0001,0.31831,0.331999,0.324643,0.329111,0.333275,0.326878,0.333893,6.64113e-005,0.000683994
54.0001,0.31831,0.332239,0.324869,0.329337,0.333501,0.327105,0.333972,6.57923e-005,0.000655271
55.0001,0.31831,0.332475,0.32509,0.329558,0.333722,0.327327,0.334041,6.52709e-005,0.000628234
56.0001,0.31831,0.332706,0.325305,0.329774,0.333937,0.327543,0.334101,6.48476e-005,0.000602849
57.0001,0.31831,0.332932,0.325515,0.329984,0.334147,0.327754,0.334152,6.45232e-005,0.000579079
58.0001,0.31831,0.333153,0.32572,0.330188,0.334352,0.327959,0.334193,6.42994e-005,0.000556879
59.0001,0.31831,0.333369,0.325918,0.330387,0.33455,0.328159,0.334225,6.41784e-005,0.000536206
60.0001,0.31831,0.333581,0.326111,0.33058,0.334743,0.328353,0.334248,6.41635e-005,0.000517013
61.0001,0.31831,0.333787,0.326299,0.330767,0.334931,0.328541,0.334262,6.42588e-005,0.000499256
62.0001,0.31831,0.333988,0.32648,0.330949,0.335112,0.328723,0.334267,6.44695e-005,0.000482892
63.0001,0.31831,0.334185,0.326656,0.331124,0.335288,0.328899,0.334263,6.4802e-005,0.000467884
64.0001,0.31831,0.334376,0.326825,0.331294,0.335458,0.329069,0.33425,6.5264e-005,0.000454196
65.0001,0.31831,0.334562,0.326989,0.331458,0.335621,0.329234,0.334228,6.58652e-005,0.000441801
66.0001,0.31831,0.334744,0.327147,0.331615,0.335779,0.329392,0.334198,6.6617e-005,0.000430677
67.0001,0.31831,0.33492,0.327299,0.331767,0.335931,0.329544,0.33416,6.75333e-005,0.000420814
68.0001,0.31831,0.335091,0.327444,0.331913,0.336076,0.329691,0.334113,6.8631e-005,0.000412209
69.0001,0.31831,0.335257,0.327584,0.332052,0.336216,0.329831,0.334058,6.99303e-005,0.000404871
70.0001,0.31831,0.335418,0.327717,0.332185,0.336349,0.329964,0.333995,7.14561e-005,0.000398826
71.0001,0.31831,0.335574,0.327844,0.332312,0.336476,0.330092,0.333924,7.32389e-005,0.000394117
72.0001,0.31831,0.335725,0.327964,0.332433,0.336597,0.330213,0.333845,7.53161e-005,0.000390807
73.0001,0.31831,0.335871,0.328079,0.332547,0.336711,0.330328,0.333759,7.77343e-005,0.00038899
74.0001,0.31831,0.336013,0.328187,0.332655,0.336819,0.330436,0.333665,8.05522e-005,0.000388792
75.0001,0.31831,0.336149,0.328288,0.332757,0.336921,0.330538,0.333563,8.38444e-005,0.000390388
76.0001,0.31831,0.33628,0.328384,0.332852,0.337016,0.330634,0.333455,8.77071e-005,0.000394014
77.0001,0.31831,0.336407,0.328472,0.332941,0.337105,0.330723,0.33334,9.22664e-005,0.000399991
78.0001,0.31831,0.336528,0.328555,0.333023,0.337187,0.330806,0.333217,9.76906e-005,0.00040876
79.0001,0.31831,0.336645,0.328631,0.333099,0.337263,0.330882,0.333088,0.000104209,0.000420932
80.0001,0.31831,0.336758,0.3287,0.333168,0.337332,0.330951,0.332953,0.000112145,0.000437377
81.0001,0.31831,0.336866,0.328763,0.333231,0.337395,0.331014,0.332811,0.000121961,0.00045936
82.0001,0.31831,0.336969,0.328819,0.333287,0.337451,0.331071,0.332663,0.000134353,0.000488792
83.0001,0.31831,0.337068,0.328869,0.333337,0.337501,0.331121,0.332508,0.000150413,0.000528678
84.0001,0.31831,0.337163,0.328912,0.33338,0.337544,0.331164,0.332348,0.000171953,0.000584027
85.0001,0.31831,0.337253,0.328948,0.333417,0.33758,0.3312,0.332182,0.000202218,0.000663818
86.0001,0.31831,0.33734,0.328978,0.333446,0.33761,0.33123,0.33201,0.000247638,0.000785858
87.0001,0.31831,0.337423,0.329001,0.33347,0.337633,0.331254,0.331833,0.000322969,0.000991001
88.0001,0.31831,0.337502,0.329018,0.333486,0.33765,0.33127,0.33165,0.000470795,0.00139709
89.0001,0.31831,0.337578,0.329028,0.333496,0.33766,0.33128,0.331461,0.000877288,0.00251828
