theta_o,Lambert,ON,QON,footnoteQON,fujiiQON,FON,EON,GGX,MRM
-5.9999,0.31831,0.234897,0.196027,0.213659,0.23476,0.254163,0.268141,0.194256,0.155947
-4.9999,0.31831,0.236462,0.196027,0.213659,0.236361,0.256316,0.270298,0.190787,0.158795
-3.9999,0.31831,0.238032,0.196027,0.213659,0.237965,0.258471,0.272457,0.187353,0.161715
-2.9999,0.31831,0.23961,0.196027,0.213659,0.239571,0.260629,0.274618,0.183959,0.164704
-1.9999,0.31831,0.241196,0.196027,0.213659,0.241178,0.262789,0.276781,0.18061,0.167762
-0.999901,0.31831,0.242791,0.196027,0.213659,0.242786,0.264951,0.278943,0.177312,0.170885
9.91821e-005,0.31831,0.244394,0.196027,0.213659,0.244394,0.267113,0.281106,0.174069,0.174069
1.0001,0.31831,0.246,0.197636,0.215268,0.246003,0.269275,0.283268,0.170884,0.177313
2.0001,0.31831,0.2476,0.199245,0.216878,0.247613,0.271439,0.28543,0.167761,0.180611
3.0001,0.31831,0.249195,0.200857,0.218489,0.249224,0.273605,0.287594,0.164704,0.183959
4.0001,0.31831,0.250787,0.202472,0.220104,0.250839,0.275775,0.289761,0.161714,0.187354
5.0001,0.31831,0.252376,0.20409,0.221723,0.252458,0.277951,0.291933,0.158794,0.190788
6.0001,0.31831,0.253965,0.205714,0.223346,0.254081,0.280133,0.29411,0.155947,0.194256
7.0001,0.31831,0.255553,0.207344,0.224976,0.255711,0.282323,0.296294,0.153173,0.197753
8.0001,0.31831,0.257142,0.20898,0.226612,0.257347,0.284523,0.298487,0.150473,0.20127
9.0001,0.31831,0.258734,0.210625,0.228257,0.258992,0.286733,0.300689,0.14785,0.204801
10.0001,0.31831,0.260329,0.212278,0.229911,0.260646,0.288956,0.302902,0.145303,0.208336
11.0001,0.31831,0.261928,0.213942,0.231575,0.26231,0.291193,0.305127,0.142833,0.211869
12.0001,0.31831,0.263534,0.215618,0.23325,0.263985,0.293444,0.307366,0.140441,0.21539
13.0001,0.31831,0.265146,0.217305,0.234938,0.265673,0.295713,0.309619,0.138127,0.218888
14.0001,0.31831,0.266767,0.219007,0.236639,0.267374,0.298,0.31189,0.135891,0.222355
15.0001,0.31831,0.268398,0.220723,0.238355,0.26909,0.300306,0.314178,0.133732,0.22578
16.0001,0.31831,0.270041,0.222455,0.240088,0.270823,0.302635,0.316485,0.13165,0.229151
17.0001,0.31831,0.271695,0.224205,0.241838,0.272573,0.304987,0.318814,0.129646,0.232458
18.0001,0.31831,0.273365,0.225974,0.243606,0.274341,0.307364,0.321166,0.127718,0.23569
19.0001,0.31831,0.27505,0.227763,0.245395,0.27613,0.309768,0.323542,0.125867,0.238834
20.0001,0.31831,0.276752,0.229573,0.247205,0.27794,0.312202,0.325944,0.124091,0.24188
21.0001,0.31831,0.278474,0.231407,0.249039,0.279774,0.314666,0.328374,0.122391,0.244816
22.0001,0.31831,0.280216,0.233265,0.250897,0.281632,0.317164,0.330834,0.120765,0.24763
23.0001,0.31831,0.281982,0.23515,0.252782,0.283517,0.319697,0.333326,0.119213,0.250311
24.0001,0.31831,0.283772,0.237062,0.254695,0.28543,0.322268,0.335853,0.117734,0.252848
25.0001,0.31831,0.285589,0.239005,0.256638,0.287373,0.324879,0.338415,0.116328,0.25523
26.0001,0.31831,0.287435,0.24098,0.258612,0.289347,0.327533,0.341017,0.114993,0.257448
27.0001,0.31831,0.289313,0.242988,0.260621,0.291356,0.330233,0.34366,0.113731,0.259493
28.0001,0.31831,0.291224,0.245033,0.262666,0.293401,0.332981,0.346347,0.112539,0.261355
29.0001,0.31831,0.293171,0.247116,0.264749,0.295483,0.335781,0.349081,0.111418,0.263027
30.0001,0.31831,0.295157,0.24924,0.266872,0.297607,0.338635,0.351865,0.110367,0.264502
31.0001,0.31831,0.297185,0.251407,0.269039,0.299774,0.341548,0.354702,0.109386,0.265775
32.0001,0.31831,0.299258,0.253619,0.271252,0.301987,0.344522,0.357596,0.108474,0.266842
33.0001,0.31831,0.301379,0.255881,0.273514,0.304249,0.347562,0.36055,0.107632,0.267698
34.0001,0.31831,0.303551,0.258195,0.275827,0.306562,0.350671,0.363569,0.106858,0.268343
35.0001,0.31831,0.305778,0.260563,0.278196,0.308931,0.353855,0.366656,0.106154,0.268776
36.0001,0.31831,0.308064,0.26299,0.280623,0.311358,0.357117,0.369816,0.105519,0.268996
37.0001,0.31831,0.310414,0.26548,0.283112,0.313847,0.360464,0.373054,0.104953,0.269008
38.0001,0.31831,0.312831,0.268036,0.285668,0.316403,0.363899,0.376376,0.104457,0.268814
39.0001,0.31831,0.31532,0.270663,0.288295,0.31903,0.36743,0.379786,0.104031,0.268419
40.0001,0.31831,0.317887,0.273365,0.290997,0.321732,0.371061,0.383292,0.103676,0.26783
41.0001,0.31831,0.320537,0.276147,0.293779,0.324514,0.374801,0.3869,0.103392,0.267054
42.0001,0.31831,0.323277,0.279015,0.296647,0.327382,0.378656,0.390616,0.103181,0.2661
43.0001,0.31831,0.326112,0.281974,0.299607,0.330342,0.382634,0.39445,0.103043,0.264979
44.0001,0.31831,0.32905,0.285032,0.302664,0.333399,0.386743,0.398409,0.102979,0.263701
45.0001,0.31831,0.332098,0.288194,0.305827,0.336562,0.390994,0.402502,0.102992,0.262279
46.0001,0.31831,0.335264,0.291469,0.309102,0.339837,0.395395,0.40674,0.103082,0.260726
47.0001,0.31831,0.338559,0.294864,0.312497,0.343232,0.399959,0.411134,0.103253,0.259056
48.0001,0.31831,0.341991,0.298389,0.316022,0.346757,0.404697,0.415696,0.103505,0.257283
49.0001,0.31831,0.345571,0.302054,0.319686,0.350421,0.409622,0.420439,0.103841,0.255423
50.0001,0.31831,0.349311,0.305868,0.3235,0.354235,0.414748,0.425378,0.104264,0.253492
51.0001,0.31831,0.353225,0.309844,0.327477,0.358212,0.420093,0.430528,0.104778,0.251505
52.0001,0.31831,0.357326,0.313996,0.331628,0.362363,0.425673,0.435908,0.105386,0.249481
53.0001,0.31831,0.36163,0.318337,0.33597,0.366705,0.431509,0.441536,0.106091,0.247435
54.0001,0.31831,0.366156,0.322885,0.340517,0.371252,0.43762,0.447436,0.106898,0.245385
55.0001,0.31831,0.370922,0.327656,0.345288,0.376023,0.444033,0.453631,0.107811,0.243349
56.0001,0.31831,0.37595,0.332671,0.350303,0.381038,0.450774,0.460148,0.108837,0.241343
57.0001,0.31831,0.381265,0.337953,0.355585,0.38632,0.457873,0.467018,0.10998,0.239386
58.0001,0.31831,0.386895,0.343526,0.361158,0.391893,0.465364,0.474275,0.111249,0.237495
59.0001,0.31831,0.392869,0.34942,0.367052,0.397787,0.473286,0.481957,0.112649,0.235689
60.0001,0.31831,0.399222,0.355666,0.373298,0.404033,0.481681,0.490109,0.11419,0.233986
61.0001,0.31831,0.405995,0.362302,0.379934,0.410669,0.4906,0.498779,0.11588,0.232405
62.0001,0.31831,0.413232,0.369369,0.387002,0.417737,0.5001,0.508025,0.11773,0.230963
63.0001,0.31831,0.420985,0.376916,0.394549,0.425284,0.510244,0.517911,0.11975,0.229682
64.0001,0.31831,0.429313,0.384999,0.402631,0.433366,0.521107,0.528513,0.121955,0.228581
65.0001,0.31831,0.438285,0.393681,0.411314,0.442049,0.532777,0.539917,0.124358,0.227681
66.0001,0.31831,0.44798,0.403039,0.420672,0.451407,0.545355,0.552225,0.126975,0.227005
67.0001,0.31831,0.458493,0.413161,0.430793,0.461528,0.558959,0.565557,0.129825,0.226575
68.0001,0.31831,0.469932,0.42415,0.441783,0.472518,0.57373,0.580052,0.132928,0.226417
69.0001,0.31831,0.48243,0.436132,0.453765,0.4845,0.589835,0.595878,0.136307,0.226557
70.0001,0.31831,0.496143,0.449256,0.466888,0.497623,0.607474,0.613236,0.139989,0.227026
71.0001,0.31831,0.511259,0.463702,0.481334,0.512069,0.626891,0.632369,0.144004,0.227857
72.0001,0.31831,0.528009,0.479691,0.497323,0.528058,0.648381,0.653573,0.148386,0.229085
73.0001,0.31831,0.546677,0.497495,0.515127,0.545862,0.672311,0.677216,0.153175,0.230752
74.0001,0.31831,0.567616,0.517455,0.535087,0.565822,0.699139,0.703755,0.158418,0.232906
75.0001,0.31831,0.591271,0.540003,0.557635,0.58837,0.729446,0.73377,0.164166,0.235598
76.0001,0.31831,0.618216,0.565693,0.583325,0.61406,0.763975,0.768008,0.170483,0.238892
77.0001,0.31831,0.649195,0.595251,0.612883,0.643618,0.803704,0.807445,0.177441,0.242859
78.0001,0.31831,0.6852,0.629644,0.647277,0.678012,0.849931,0.853379,0.185127,0.247585
79.0001,0.31831,0.727578,0.670191,0.687824,0.718559,0.904431,0.907585,0.193642,0.253172
80.0001,0.31831,0.778205,0.718734,0.736367,0.767102,0.969676,0.972538,0.203111,0.25974
81.0001,0.31831,0.782791,0.720263,0.737896,0.768631,0.971731,0.9743,0.213681,0.267436
82.0001,0.31831,0.787571,0.721632,0.739265,0.77,0.973572,0.975847,0.225535,0.27644
83.0001,0.31831,0.792605,0.722842,0.740474,0.771209,0.975197,0.977181,0.238898,0.286974
84.0001,0.31831,0.797972,0.72389,0.741523,0.772258,0.976606,0.978299,0.25405,0.299315
85.0001,0.31831,0.803769,0.724778,0.742411,0.773145,0.9778,0.979203,0.271347,0.313818
86.0001,0.31831,0.810122,0.725505,0.743137,0.773872,0.978777,0.979891,0.291246,0.330934
87.0001,0.31831,0.817197,0.72607,0.743703,0.774438,0.979537,0.980364,0.314346,0.35126
88.0001,0.31831,0.825213,0.726474,0.744107,0.774842,0.98008,0.980622,0.341442,0.375588
89.0001,0.31831,0.834471,0.726717,0.744349,0.775084,0.980406,0.980665,0.373622,0.405001
