theta_o,Lambert,ON,QON,footnoteQON,fujiiQON,FON,EON,GGX,MRM
-42.9999,0.31831,0.292671,0.307238,0.311706,0.29517,0.288625,0.29068,0.00616521,0.000104958
-41.9999,0.31831,0.293241,0.307238,0.311706,0.29556,0.289017,0.291097,0.005475,0.00010529
-40.9999,0.31831,0.29381,0.307238,0.311706,0.295957,0.289415,0.291519,0.00487871,0.000105723
-39.9999,0.31831,0.294377,0.307238,0.311706,0.29636,0.289819,0.291947,0.00436157,0.000106257
-38.9999,0.31831,0.294943,0.307238,0.311706,0.296769,0.29023,0.292379,0.00391142,0.000106893
-37.9999,0.31831,0.295508,0.307238,0.311706,0.297183,0.290646,0.292816,0.00351821,0.000107631
-36.9999,0.31831,0.296071,0.307238,0.311706,0.297604,0.291068,0.293258,0.00317359,0.000108473
-35.9999,0.31831,0.296632,0.307238,0.311706,0.298029,0.291495,0.293704,0.00287058,0.000109419
-34.9999,0.31831,0.297192,0.307238,0.311706,0.298461,0.291928,0.294155,0.00260335,0.000110471
-33.9999,0.31831,0.29775,0.307238,0.311706,0.298897,0.292367,0.29461,0.00236698,0.000111632
-32.9999,0.31831,0.298306,0.307238,0.311706,0.299339,0.29281,0.295069,0.00215731,0.000112904
-31.9999,0.31831,0.298861,0.307238,0.311706,0.299786,0.293259,0.295532,0.00197084,0.000114291
-30.9999,0.31831,0.299414,0.307238,0.311706,0.300238,0.293712,0.296,0.00180456,0.000115794
-29.9999,0.31831,0.299964,0.307238,0.311706,0.300694,0.29417,0.296471,0.00165593,0.000117419
-28.9999,0.31831,0.300513,0.307238,0.311706,0.301155,0.294633,0.296946,0.00152274,0.000119168
-27.9999,0.31831,0.30106,0.307238,0.311706,0.301621,0.2951,0.297425,0.00140313,0.000121048
-26.9999,0.31831,0.301606,0.307238,0.311706,0.30209,0.295572,0.297907,0.00129546,0.000123062
-25.9999,0.31831,0.302149,0.307238,0.311706,0.302565,0.296048,0.298393,0.00119835,0.000125218
-24.9999,0.31831,0.302691,0.307238,0.311706,0.303043,0.296528,0.298882,0.00111057,0.000127519
-23.9999,0.31831,0.30323,0.307238,0.311706,0.303525,0.297012,0.299375,0.00103108,0.000129974
-22.9999,0.31831,0.303768,0.307238,0.311706,0.304011,0.2975,0.29987,0.000958945,0.00013259
-21.9999,0.31831,0.304305,0.307238,0.311706,0.3045,0.297991,0.300369,0.000893373,0.000135375
-20.9999,0.31831,0.304839,0.307238,0.311706,0.304993,0.298486,0.30087,0.000833658,0.000138336
-19.9999,0.31831,0.305372,0.307238,0.311706,0.305489,0.298984,0.301374,0.000779185,0.000141484
-18.9999,0.31831,0.305904,0.307238,0.311706,0.305988,0.299485,0.301881,0.000729409,0.000144829
-17.9999,0.31831,0.306433,0.307238,0.311706,0.306491,0.29999,0.30239,0.000683853,0.000148381
-16.9999,0.31831,0.306962,0.307238,0.311706,0.306996,0.300497,0.302902,0.000642095,0.000152154
-15.9999,0.31831,0.307489,0.307238,0.311706,0.307504,0.301007,0.303416,0.000603761,0.000156158
-14.9999,0.31831,0.308015,0.307238,0.311706,0.308014,0.301519,0.303932,0.000568518,0.00016041
-13.9999,0.31831,0.30854,0.307238,0.311706,0.308527,0.302034,0.30445,0.000536072,0.000164923
-12.9999,0.31831,0.309064,0.307238,0.311706,0.309042,0.302551,0.30497,0.00050616,0.000169715
-11.9999,0.31831,0.309587,0.307238,0.311706,0.309559,0.30307,0.305492,0.000478549,0.000174803
-10.9999,0.31831,0.31011,0.307238,0.311706,0.310079,0.303591,0.306015,0.000453029,0.000180208
-9.9999,0.31831,0.310632,0.307238,0.311706,0.310599,0.304114,0.30654,0.000429413,0.000185949
-8.9999,0.31831,0.311154,0.307238,0.311706,0.311122,0.304639,0.307066,0.000407532,0.00019205
-7.9999,0.31831,0.311676,0.307238,0.311706,0.311646,0.305165,0.307593,0.000387237,0.000198537
-6.9999,0.31831,0.312197,0.307238,0.311706,0.312171,0.305692,0.308122,0.000368391,0.000205436
-5.9999,0.31831,0.312719,0.307238,0.311706,0.312697,0.30622,0.308651,0.000350873,0.000212777
-4.9999,0.31831,0.313242,0.307238,0.311706,0.313225,0.30675,0.309182,0.000334571,0.000220593
-3.9999,0.31831,0.313765,0.307238,0.311706,0.313753,0.30728,0.309712,0.000319388,0.000228919
-2.9999,0.31831,0.314289,0.307238,0.311706,0.314281,0.307811,0.310244,0.000305231,0.000237793
-1.9999,0.31831,0.314814,0.307238,0.311706,0.314811,0.308342,0.310775,0.000292021,0.000247258
-0.999901,0.31831,0.315341,0.307238,0.311706,0.31534,0.308874,0.311307,0.000279683,0.000257361
9.91821e-005,0.31831,0.31587,0.307238,0.311706,0.31587,0.309405,0.311839,0.000268149,0.000268151
1.0001,0.31831,0.316399,0.307768,0.312236,0.3164,0.309937,0.312371,0.000257359,0.000279685
2.0001,0.31831,0.316926,0.308298,0.312766,0.31693,0.31047,0.312903,0.000247256,0.000292024
3.0001,0.31831,0.317451,0.308829,0.313297,0.317461,0.311002,0.313435,0.000237791,0.000305234
4.0001,0.31831,0.317975,0.30936,0.313829,0.317992,0.311536,0.313969,0.000228917,0.000319391
5.0001,0.31831,0.318499,0.309893,0.314362,0.318525,0.312071,0.314503,0.000220591,0.000334574
6.0001,0.31831,0.319022,0.310428,0.314896,0.31906,0.312608,0.315039,0.000212776,0.000350876
7.0001,0.31831,0.319545,0.310965,0.315433,0.319597,0.313147,0.315577,0.000205435,0.000368395
8.0001,0.31831,0.320068,0.311504,0.315972,0.320136,0.313688,0.316116,0.000198536,0.000387241
9.0001,0.31831,0.320591,0.312045,0.316514,0.320677,0.314231,0.316659,0.000192049,0.000407536
10.0001,0.31831,0.321115,0.31259,0.317058,0.321222,0.314778,0.317204,0.000185948,0.000429417
11.0001,0.31831,0.321641,0.313138,0.317606,0.32177,0.315328,0.317752,0.000180207,0.000453034
12.0001,0.31831,0.322168,0.313689,0.318158,0.322322,0.315882,0.318303,0.000174802,0.000478554
13.0001,0.31831,0.322697,0.314245,0.318714,0.322877,0.31644,0.318859,0.000169714,0.000506166
14.0001,0.31831,0.323229,0.314805,0.319274,0.323438,0.317003,0.319418,0.000164922,0.000536078
15.0001,0.31831,0.323763,0.315371,0.319839,0.324003,0.31757,0.319983,0.000160409,0.000568524
16.0001,0.31831,0.324301,0.315941,0.32041,0.324573,0.318143,0.320552,0.000156158,0.000603768
17.0001,0.31831,0.324842,0.316517,0.320986,0.32515,0.318721,0.321126,0.000152153,0.000642103
18.0001,0.31831,0.325387,0.3171,0.321568,0.325732,0.319306,0.321706,0.000148381,0.000683862
19.0001,0.31831,0.325936,0.317689,0.322157,0.326321,0.319897,0.322293,0.000144828,0.000729418
20.0001,0.31831,0.326491,0.318285,0.322754,0.326917,0.320496,0.322886,0.000141484,0.000779195
21.0001,0.31831,0.327051,0.318889,0.323357,0.327521,0.321102,0.323486,0.000138335,0.00083367
22.0001,0.31831,0.327617,0.319501,0.323969,0.328133,0.321716,0.324094,0.000135374,0.000893385
23.0001,0.31831,0.32819,0.320122,0.32459,0.328754,0.322339,0.32471,0.00013259,0.000958959
24.0001,0.31831,0.32877,0.320751,0.32522,0.329384,0.322972,0.325334,0.000129974,0.00103109
25.0001,0.31831,0.329357,0.321391,0.32586,0.330023,0.323614,0.325968,0.000127519,0.00111059
26.0001,0.31831,0.329953,0.322042,0.32651,0.330674,0.324267,0.326612,0.000125217,0.00119837
27.0001,0.31831,0.330558,0.322703,0.327172,0.331335,0.324931,0.327266,0.000123062,0.00129548
28.0001,0.31831,0.331173,0.323376,0.327845,0.332009,0.325607,0.327932,0.000121048,0.00140315
29.0001,0.31831,0.331798,0.324062,0.328531,0.332694,0.326296,0.328609,0.000119168,0.00152277
30.0001,0.31831,0.332435,0.324762,0.32923,0.333394,0.326998,0.329299,0.000117418,0.00165595
31.0001,0.31831,0.333083,0.325475,0.329944,0.334107,0.327714,0.330002,0.000115794,0.00180459
32.0001,0.31831,0.333745,0.326204,0.330672,0.334836,0.328446,0.330719,0.00011429,0.00197087
33.0001,0.31831,0.33442,0.326949,0.331417,0.335581,0.329193,0.331452,0.000112904,0.00215735
34.0001,0.31831,0.335111,0.327711,0.332179,0.336343,0.329958,0.332201,0.000111632,0.00236702
35.0001,0.31831,0.335817,0.328491,0.332959,0.337123,0.330741,0.332967,0.000110471,0.0026034
36.0001,0.31831,0.336541,0.32929,0.333758,0.337922,0.331544,0.333752,0.000109419,0.00287064
37.0001,0.31831,0.337283,0.33011,0.334578,0.338742,0.332367,0.334556,0.000108473,0.00317365
38.0001,0.31831,0.338045,0.330952,0.33542,0.339584,0.333212,0.335382,0.000107631,0.00351828
39.0001,0.31831,0.338828,0.331816,0.336285,0.340449,0.33408,0.336229,0.000106893,0.0039115
40.0001,0.31831,0.339633,0.332706,0.337175,0.341338,0.334973,0.3371,0.000106257,0.00436166
41.0001,0.31831,0.340463,0.333623,0.338091,0.342255,0.335893,0.337997,0.000105723,0.00487882
42.0001,0.31831,0.341319,0.334567,0.339036,0.343199,0.336841,0.338921,0.000105289,0.00547513
43.0001,0.31831,0.342203,0.335542,0.34001,0.344174,0.33782,0.339875,0.000104958,0.00616536
44.0001,0.31831,0.343118,0.336549,0.341017,0.345181,0.338831,0.340859,0.000104728,0.00696756
45.0001,0.31831,0.344064,0.33759,0.342058,0.346222,0.339876,0.341878,0.000104601,0.00790388
46.0001,0.31831,0.345046,0.338668,0.343137,0.347301,0.340959,0.342932,0.000104578,0.00900169
47.0001,0.31831,0.346065,0.339787,0.344255,0.348419,0.342081,0.344025,0.000104662,0.010295
48.0001,0.31831,0.347124,0.340947,0.345416,0.34958,0.343246,0.34516,0.000104854,0.0118262
49.0001,0.31831,0.348227,0.342154,0.346622,0.350786,0.344458,0.346339,0.000105158,0.0136488
50.0001,0.31831,0.349378,0.34341,0.347879,0.352042,0.345719,0.347567,0.000105576,0.0158307
51.0001,0.31831,0.35058,0.34472,0.349188,0.353352,0.347033,0.348848,0.000106114,0.0184584
52.0001,0.31831,0.351837,0.346087,0.350555,0.354719,0.348406,0.350186,0.000106776,0.0216432
53.0001,0.31831,0.353155,0.347517,0.351985,0.356149,0.349841,0.351585,0.000107568,0.0255299
54.0001,0.31831,0.354539,0.349014,0.353483,0.357646,0.351345,0.353052,0.000108496,0.0303081
55.0001,0.31831,0.355994,0.350585,0.355054,0.359217,0.352922,0.354591,0.000109568,0.0362287
56.0001,0.31831,0.357527,0.352237,0.356705,0.360869,0.35458,0.35621,0.000110792,0.0436273
57.0001,0.31831,0.359146,0.353976,0.358445,0.362608,0.356326,0.357917,0.000112179,0.0529576
58.0001,0.31831,0.360859,0.355811,0.36028,0.364444,0.358169,0.359718,0.00011374,0.0648413
59.0001,0.31831,0.362675,0.357752,0.362221,0.366385,0.360117,0.361625,0.000115489,0.0801408
60.0001,0.31831,0.364605,0.359809,0.364278,0.368442,0.362182,0.363648,0.00011744,0.100071
61.0001,0.31831,0.366661,0.361995,0.366463,0.370627,0.364376,0.365798,0.00011961,0.12637
62.0001,0.31831,0.368858,0.364322,0.368791,0.372954,0.366712,0.368091,0.000122021,0.161566
63.0001,0.31831,0.37121,0.366807,0.371276,0.37544,0.369207,0.370541,0.000124695,0.209414
64.0001,0.31831,0.373736,0.369469,0.373938,0.378101,0.371879,0.373167,0.000127659,0.275606
65.0001,0.31831,0.376458,0.372328,0.376797,0.380961,0.37475,0.375992,0.000130945,0.368976
66.0001,0.31831,0.3794,0.37541,0.379879,0.384042,0.377844,0.379038,0.000134589,0.503613
67.0001,0.31831,0.382591,0.378743,0.383212,0.387375,0.38119,0.382337,0.000138637,0.702664
68.0001,0.31831,0.386067,0.382362,0.386831,0.390994,0.384823,0.385922,0.000143139,1.0055
69.0001,0.31831,0.389866,0.386308,0.390777,0.39494,0.388784,0.389835,0.000148157,1.48176
70.0001,0.31831,0.39404,0.39063,0.395098,0.399262,0.393123,0.394125,0.000153765,2.26047
71.0001,0.31831,0.398647,0.395387,0.399856,0.404019,0.397899,0.398851,0.000160054,3.59398
72.0001,0.31831,0.40376,0.400652,0.405121,0.409285,0.403184,0.404087,0.000167134,6.00878
73.0001,0.31831,0.409469,0.406516,0.410984,0.415148,0.40907,0.409923,0.000175142,10.6938
74.0001,0.31831,0.415885,0.413089,0.417557,0.421721,0.415669,0.416472,0.000184248,20.6096
75.0001,0.31831,0.423152,0.420514,0.424983,0.429146,0.423124,0.423876,0.000194669,44.1098
76.0001,0.31831,0.431451,0.428974,0.433443,0.437606,0.431617,0.432318,0.000206682,108.951
77.0001,0.31831,0.441022,0.438708,0.443177,0.44734,0.441389,0.442039,0.000220652,330.074
78.0001,0.31831,0.452183,0.450034,0.454503,0.458667,0.452759,0.453359,0.000237064,1345.16
79.0001,0.31831,0.465368,0.463387,0.467856,0.472019,0.466164,0.466713,0.000256579,7730.93
80.0001,0.31831,0.481185,0.479373,0.483842,0.488005,0.482212,0.48271,0.000280122,26348.5
81.0001,0.31831,0.481688,0.479877,0.484345,0.488509,0.482718,0.483164,0.000309028,9423.1
82.0001,0.31831,0.482139,0.480328,0.484796,0.48896,0.48317,0.483566,0.000345295,2007.47
83.0001,0.31831,0.482537,0.480726,0.485194,0.489358,0.48357,0.483915,0.000392057,608.396
84.0001,0.31831,0.482883,0.481071,0.48554,0.489703,0.483917,0.484211,0.000454519,251.643
85.0001,0.31831,0.483175,0.481363,0.485832,0.489996,0.48421,0.484454,0.000541997,130.59
86.0001,0.31831,0.483414,0.481603,0.486071,0.490235,0.48445,0.484644,0.000672963,81.0398
87.0001,0.31831,0.483601,0.481789,0.486257,0.490421,0.484637,0.484781,0.000889795,59.2169
88.0001,0.31831,0.483734,0.481922,0.486391,0.490554,0.484771,0.484865,0.00131486,52.1664
89.0001,0.31831,0.483814,0.482002,0.48647,0.490634,0.484851,0.484896,0.00248361,62.3109
