theta_o,Lambert,ON,QON,footnoteQON,fujiiQON,FON,EON,GGX,MRM
-17.9999,0.31831,0.204322,0.196027,0.213659,0.204116,0.212975,0.226776,0.303686,0.119151
-16.9999,0.31831,0.206542,0.196027,0.213659,0.206285,0.215891,0.229718,0.293153,0.121094
-15.9999,0.31831,0.20876,0.196027,0.213659,0.208466,0.218823,0.232673,0.283125,0.123141
-14.9999,0.31831,0.210976,0.196027,0.213659,0.210659,0.221769,0.23564,0.273576,0.125295
-13.9999,0.31831,0.21319,0.196027,0.213659,0.212861,0.224729,0.238619,0.264483,0.127562
-12.9999,0.31831,0.215403,0.196027,0.213659,0.215073,0.227703,0.241609,0.255822,0.129945
-11.9999,0.31831,0.217615,0.196027,0.213659,0.217294,0.230688,0.244609,0.247572,0.132449
-10.9999,0.31831,0.219827,0.196027,0.213659,0.219523,0.233684,0.247618,0.239711,0.135079
-9.9999,0.31831,0.22204,0.196027,0.213659,0.22176,0.23669,0.250636,0.23222,0.13784
-8.9999,0.31831,0.224254,0.196027,0.213659,0.224004,0.239706,0.253662,0.225081,0.140737
-7.9999,0.31831,0.226471,0.196027,0.213659,0.226254,0.24273,0.256694,0.218277,0.143778
-6.9999,0.31831,0.22869,0.196027,0.213659,0.228509,0.245762,0.259733,0.21179,0.146967
-5.9999,0.31831,0.230914,0.196027,0.213659,0.23077,0.2488,0.262777,0.205605,0.150312
-4.9999,0.31831,0.233142,0.196027,0.213659,0.233034,0.251843,0.265826,0.199708,0.153819
-3.9999,0.31831,0.235376,0.196027,0.213659,0.235302,0.254892,0.268878,0.194084,0.157496
-2.9999,0.31831,0.237617,0.196027,0.213659,0.237573,0.257944,0.271933,0.18872,0.161351
-1.9999,0.31831,0.239867,0.196027,0.213659,0.239845,0.260998,0.27499,0.183604,0.165392
-0.999901,0.31831,0.242125,0.196027,0.213659,0.242119,0.264055,0.278048,0.178724,0.169629
9.91821e-005,0.31831,0.244394,0.196027,0.213659,0.244394,0.267113,0.281106,0.174069,0.174069
1.0001,0.31831,0.246663,0.198302,0.215934,0.246669,0.270171,0.284163,0.169628,0.178725
2.0001,0.31831,0.248922,0.200579,0.218211,0.248946,0.273231,0.287222,0.165392,0.183605
3.0001,0.31831,0.251172,0.202858,0.22049,0.251225,0.276294,0.290283,0.16135,0.188721
4.0001,0.31831,0.253413,0.205141,0.222774,0.253509,0.279363,0.29335,0.157495,0.194085
5.0001,0.31831,0.255649,0.20743,0.225063,0.255798,0.28244,0.296422,0.153818,0.199709
6.0001,0.31831,0.257879,0.209727,0.227359,0.258094,0.285526,0.299504,0.150311,0.205606
7.0001,0.31831,0.260106,0.212031,0.229664,0.260399,0.288624,0.302595,0.146966,0.211791
8.0001,0.31831,0.262331,0.214346,0.231978,0.262713,0.291735,0.305698,0.143777,0.218278
9.0001,0.31831,0.264555,0.216671,0.234304,0.265039,0.294861,0.308816,0.140737,0.225083
10.0001,0.31831,0.26678,0.21901,0.236643,0.267378,0.298004,0.31195,0.137839,0.232222
11.0001,0.31831,0.269008,0.221363,0.238996,0.269731,0.301167,0.315101,0.135078,0.239712
12.0001,0.31831,0.27124,0.223732,0.241365,0.2721,0.304351,0.318273,0.132448,0.247573
13.0001,0.31831,0.273477,0.226119,0.243752,0.274487,0.307559,0.321466,0.129944,0.255824
14.0001,0.31831,0.275722,0.228525,0.246158,0.276893,0.310793,0.324683,0.127561,0.264485
15.0001,0.31831,0.277976,0.230953,0.248585,0.27932,0.314056,0.327927,0.125295,0.273578
16.0001,0.31831,0.280241,0.233403,0.251035,0.28177,0.317349,0.331199,0.12314,0.283127
17.0001,0.31831,0.282519,0.235877,0.25351,0.284245,0.320675,0.334502,0.121094,0.293155
18.0001,0.31831,0.284811,0.238378,0.256011,0.286746,0.324037,0.337839,0.119151,0.303689
19.0001,0.31831,0.28712,0.240908,0.258541,0.289275,0.327437,0.34121,0.117309,0.314755
20.0001,0.31831,0.289447,0.243468,0.261101,0.291836,0.330878,0.34462,0.115564,0.326383
21.0001,0.31831,0.291795,0.246061,0.263694,0.294429,0.334363,0.348071,0.113913,0.338602
22.0001,0.31831,0.294167,0.248689,0.266322,0.297057,0.337896,0.351566,0.112353,0.351445
23.0001,0.31831,0.296563,0.251355,0.268987,0.299722,0.341478,0.355107,0.110882,0.364946
24.0001,0.31831,0.298988,0.25406,0.271692,0.302427,0.345114,0.358699,0.109496,0.37914
25.0001,0.31831,0.301443,0.256808,0.27444,0.305175,0.348807,0.362343,0.108194,0.394064
26.0001,0.31831,0.303931,0.2596,0.277233,0.307968,0.352561,0.366044,0.106974,0.409758
27.0001,0.31831,0.306455,0.262441,0.280073,0.310808,0.356379,0.369805,0.105832,0.426265
28.0001,0.31831,0.309018,0.265332,0.282965,0.3137,0.360265,0.373631,0.104769,0.443627
29.0001,0.31831,0.311624,0.268278,0.28591,0.316645,0.364224,0.377524,0.103782,0.46189
30.0001,0.31831,0.314275,0.271281,0.288914,0.319649,0.368261,0.381491,0.102869,0.481104
31.0001,0.31831,0.316975,0.274346,0.291978,0.322713,0.37238,0.385534,0.10203,0.501319
32.0001,0.31831,0.319728,0.277475,0.295108,0.325843,0.376586,0.38966,0.101263,0.522589
33.0001,0.31831,0.322538,0.280674,0.298306,0.329041,0.380885,0.393873,0.100567,0.544969
34.0001,0.31831,0.32541,0.283945,0.301578,0.332313,0.385283,0.39818,0.0999419,0.56852
35.0001,0.31831,0.328348,0.287295,0.304928,0.335663,0.389785,0.402586,0.099387,0.593301
36.0001,0.31831,0.331356,0.290728,0.30836,0.339095,0.394399,0.407097,0.0989017,0.619379
37.0001,0.31831,0.334441,0.294249,0.311881,0.342616,0.399131,0.411721,0.0984859,0.64682
38.0001,0.31831,0.337608,0.297863,0.315496,0.346231,0.403989,0.416466,0.0981393,0.675695
39.0001,0.31831,0.340863,0.301578,0.31921,0.349945,0.408982,0.421339,0.0978621,0.706079
40.0001,0.31831,0.344212,0.305399,0.323031,0.353766,0.414118,0.426349,0.0976546,0.738047
41.0001,0.31831,0.347663,0.309334,0.326966,0.357701,0.419407,0.431506,0.0975173,0.771681
42.0001,0.31831,0.351224,0.31339,0.331022,0.361757,0.424858,0.436819,0.0974509,0.807064
43.0001,0.31831,0.354902,0.317575,0.335208,0.365943,0.430484,0.4423,0.0974562,0.844284
44.0001,0.31831,0.358706,0.321899,0.339532,0.370267,0.436296,0.447961,0.0975344,0.88343
45.0001,0.31831,0.362647,0.326372,0.344004,0.374739,0.442307,0.453816,0.0976867,0.924598
46.0001,0.31831,0.366735,0.331003,0.348635,0.37937,0.448532,0.459877,0.0979148,0.967885
47.0001,0.31831,0.370981,0.335804,0.353437,0.384172,0.454986,0.466161,0.0982205,1.01339
48.0001,0.31831,0.375399,0.340789,0.358422,0.389157,0.461686,0.472685,0.0986059,1.06123
49.0001,0.31831,0.380002,0.345971,0.363604,0.394339,0.468651,0.479468,0.0990735,1.1115
50.0001,0.31831,0.384805,0.351366,0.368998,0.399733,0.475901,0.486531,0.0996258,1.16432
51.0001,0.31831,0.389825,0.356989,0.374622,0.405357,0.48346,0.493895,0.100266,1.21981
52.0001,0.31831,0.395082,0.362861,0.380493,0.411228,0.491351,0.501586,0.100998,1.2781
53.0001,0.31831,0.400594,0.369,0.386633,0.417368,0.499604,0.509632,0.101825,1.3393
54.0001,0.31831,0.406386,0.375431,0.393063,0.423798,0.508247,0.518063,0.102751,1.40355
55.0001,0.31831,0.412483,0.382178,0.399811,0.430546,0.517316,0.526914,0.103782,1.471
56.0001,0.31831,0.418912,0.389271,0.406903,0.437638,0.526849,0.536224,0.104923,1.54179
57.0001,0.31831,0.425707,0.39674,0.414373,0.445108,0.536889,0.546034,0.10618,1.61606
58.0001,0.31831,0.432902,0.404622,0.422255,0.45299,0.547483,0.556394,0.107559,1.69399
59.0001,0.31831,0.440538,0.412957,0.430589,0.461325,0.558685,0.567357,0.109068,1.77574
60.0001,0.31831,0.448661,0.421791,0.439423,0.470158,0.570559,0.578986,0.110716,1.8615
61.0001,0.31831,0.457323,0.431175,0.448808,0.479543,0.583172,0.591351,0.11251,1.95144
62.0001,0.31831,0.466584,0.44117,0.458802,0.489537,0.596606,0.604531,0.114463,2.0458
63.0001,0.31831,0.47651,0.451843,0.469476,0.500211,0.610952,0.618619,0.116584,2.14478
64.0001,0.31831,0.487183,0.463274,0.480906,0.511641,0.626315,0.633721,0.118888,2.24864
65.0001,0.31831,0.498691,0.475552,0.493185,0.52392,0.642819,0.649959,0.121388,2.35763
66.0001,0.31831,0.511143,0.488786,0.506419,0.537154,0.660607,0.667477,0.124101,2.47207
67.0001,0.31831,0.524663,0.5031,0.520733,0.551468,0.679846,0.686444,0.127045,2.59228
68.0001,0.31831,0.539398,0.518642,0.536275,0.56701,0.700735,0.707057,0.13024,2.71862
69.0001,0.31831,0.555525,0.535587,0.55322,0.583955,0.723511,0.729554,0.13371,2.85152
70.0001,0.31831,0.573255,0.554147,0.571779,0.602514,0.748457,0.754219,0.137482,2.99145
71.0001,0.31831,0.592843,0.574577,0.592209,0.622944,0.775916,0.781394,0.141585,3.13896
72.0001,0.31831,0.6146,0.597188,0.61482,0.645555,0.806308,0.8115,0.146055,3.29466
73.0001,0.31831,0.638913,0.622367,0.639999,0.670734,0.84015,0.845055,0.15093,3.45928
74.0001,0.31831,0.666263,0.650595,0.668227,0.698962,0.878091,0.882706,0.156258,3.63367
75.0001,0.31831,0.697261,0.682482,0.700115,0.73085,0.92095,0.925275,0.16209,3.8188
76.0001,0.31831,0.732691,0.718813,0.736446,0.767181,0.969783,0.973816,0.168491,4.01586
77.0001,0.31831,0.773579,0.760615,0.778247,0.808982,1.02597,1.02971,0.175531,4.2262
78.0001,0.31831,0.821292,0.809254,0.826887,0.857622,1.09134,1.09479,0.183299,4.45149
79.0001,0.31831,0.877698,0.866597,0.884229,0.914964,1.16842,1.17157,0.191896,4.69371
80.0001,0.31831,0.945398,0.935247,0.952879,0.983614,1.26069,1.26355,0.201445,4.95525
81.0001,0.31831,0.94756,0.937409,0.955042,0.985777,1.26359,1.26616,0.212096,5.23904
82.0001,0.31831,0.949497,0.939346,0.956978,0.987713,1.2662,1.26847,0.22403,5.54868
83.0001,0.31831,0.951207,0.941056,0.958688,0.989423,1.2685,1.27048,0.237473,5.88864
84.0001,0.31831,0.95269,0.942539,0.960171,0.990906,1.27049,1.27218,0.252705,6.26458
85.0001,0.31831,0.953945,0.943794,0.961427,0.992162,1.27218,1.27358,0.270082,6.68363
86.0001,0.31831,0.954973,0.944822,0.962454,0.993189,1.27356,1.27467,0.290062,7.15505
87.0001,0.31831,0.955773,0.945622,0.963254,0.993989,1.27463,1.27546,0.313242,7.69097
88.0001,0.31831,0.956344,0.946193,0.963826,0.994561,1.2754,1.27594,0.340419,8.30759
89.0001,0.31831,0.956687,0.946536,0.964168,0.994904,1.27586,1.27612,0.37268,9.02709
